index,_id,channel,created_at,duration,lang,machine_id,ts,tui,tv,url,zip_url,date
3434975,{'$oid': '5bb2b5244d9caa000740e3d1'},WLTV_UNIVISION_MIAMI,{'$date': '2018-10-02T00:00:36.207Z'},900000,dflt,ENSWERCCR7_39_6,{'$numberLong': '1538437500000'},251533671,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_6/WLTV_UNIVISION_MIAMI/ccaptions/2018/10/01/161552f91ed00070ddb4ac7eff3ee3a9.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_6/WLTV_UNIVISION_MIAMI/ccaptions/2018/10/01/161552f91ed00070ddb4ac7eff3ee3a9.cc.gz,2018-10-02 00:00:36.207
3434976,{'$oid': '5bb2b5244d9caa000740e3d2'},WSCV_TELEMUNDO_MIAMI,{'$date': '2018-10-02T00:00:36.235Z'},900000,dflt,ENSWERCCR7_39_6,{'$numberLong': '1538437500000'},251536978,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_6/WSCV_TELEMUNDO_MIAMI/ccaptions/2018/10/01/d398dd2c0b2a81f206fa02c7e9984c4d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_6/WSCV_TELEMUNDO_MIAMI/ccaptions/2018/10/01/d398dd2c0b2a81f206fa02c7e9984c4d.cc.gz,2018-10-02 00:00:36.235
3434977,{'$oid': '5bb2b52470969a000bc9a188'},WBRC_FOX_BIRMINGHAM,{'$date': '2018-10-02T00:00:36.266Z'},900000,dflt,ENSWERCCR7_65_236,{'$numberLong': '1538437500000'},251548046,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WBRC_FOX_BIRMINGHAM/ccaptions/2018/10/01/94d967a5ee867b0bb5a0256a66eb5a16.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WBRC_FOX_BIRMINGHAM/ccaptions/2018/10/01/94d967a5ee867b0bb5a0256a66eb5a16.cc.gz,2018-10-02 00:00:36.266
3434978,{'$oid': '5bb2b52470969a000bc9a189'},WVUA_THIS_TV_BIRMINGHAM,{'$date': '2018-10-02T00:00:36.291Z'},900000,dflt,ENSWERCCR7_65_236,{'$numberLong': '1538437500000'},251541606,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WVUA_THIS_TV_BIRMINGHAM/ccaptions/2018/10/01/9e006b50950c480976e61efcf043913d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_65_236/WVUA_THIS_TV_BIRMINGHAM/ccaptions/2018/10/01/9e006b50950c480976e61efcf043913d.cc.gz,2018-10-02 00:00:36.291
3434979,{'$oid': '5bb2b524871a570007f132f1'},WAVE_NBC_LOUISVILLE,{'$date': '2018-10-02T00:00:36.254Z'},900000,dflt,ENSWERCCR7_120_105,{'$numberLong': '1538437500000'},251548086,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_120_105/WAVE_NBC_LOUISVILLE/ccaptions/2018/10/01/cf1fdc343a0faa888930512f6851d235.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_120_105/WAVE_NBC_LOUISVILLE/ccaptions/2018/10/01/cf1fdc343a0faa888930512f6851d235.cc.gz,2018-10-02 00:00:36.254
3434980,{'$oid': '5bb2b5249d8b2100073a7c3e'},CW_WPSG_HD,{'$date': '2018-10-02T00:00:36.183Z'},900000,dflt,ENSWERCCR7_238_21,{'$numberLong': '1538437500000'},251548048,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_238_21/CW_WPSG_HD/ccaptions/2018/10/01/cc93bf4b16a89c7bf0a816c35c4cf187.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_238_21/CW_WPSG_HD/ccaptions/2018/10/01/cc93bf4b16a89c7bf0a816c35c4cf187.cc.gz,2018-10-02 00:00:36.183
3434981,{'$oid': '5bb2b524a3aaad0007a69edd'},WFSB_CBS_HARTFORD,{'$date': '2018-10-02T00:00:36.769Z'},900000,dflt,ENSWERCCR7_104_173,{'$numberLong': '1538437500000'},251538164,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_104_173/WFSB_CBS_HARTFORD/ccaptions/2018/10/01/3e6fd3406d2c12927be385057ffc49b7.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_104_173/WFSB_CBS_HARTFORD/ccaptions/2018/10/01/3e6fd3406d2c12927be385057ffc49b7.cc.gz,2018-10-02 00:00:36.769
3434982,{'$oid': '5bb2b524a653de00084abc66'},WTTV_CBS_INDIANAPOLIS,{'$date': '2018-10-02T00:00:36.917Z'},900000,dflt,ENSWERCCR7_195,{'$numberLong': '1538437500000'},251546105,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_195/WTTV_CBS_INDIANAPOLIS/ccaptions/2018/10/01/49688f1144429284acba29ae44edb639.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_195/WTTV_CBS_INDIANAPOLIS/ccaptions/2018/10/01/49688f1144429284acba29ae44edb639.cc.gz,2018-10-02 00:00:36.917
3434983,{'$oid': '5bb2b524a653de00084abc67'},WTHR_NBC_INDIANAPOLIS,{'$date': '2018-10-02T00:00:36.955Z'},900000,dflt,ENSWERCCR7_195,{'$numberLong': '1538437500000'},251549112,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_195/WTHR_NBC_INDIANAPOLIS/ccaptions/2018/10/01/03b1d09838e7a5c5c06110730f58883a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_195/WTHR_NBC_INDIANAPOLIS/ccaptions/2018/10/01/03b1d09838e7a5c5c06110730f58883a.cc.gz,2018-10-02 00:00:36.955
3434984,{'$oid': '5bb2b524add4690008558538'},WVUE_FOX_NEW_ORLEANS,{'$date': '2018-10-02T00:00:36.722Z'},900000,dflt,ENSWERCCR7_176_235,{'$numberLong': '1538437500000'},251540026,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_176_235/WVUE_FOX_NEW_ORLEANS/ccaptions/2018/10/01/4a47f976b58bee79da3debb512256e60.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_176_235/WVUE_FOX_NEW_ORLEANS/ccaptions/2018/10/01/4a47f976b58bee79da3debb512256e60.cc.gz,2018-10-02 00:00:36.722
3434985,{'$oid': '5bb2b524add4690008558539'},WDSU_NBC_NEW_ORLEANS,{'$date': '2018-10-02T00:00:36.753Z'},900000,dflt,ENSWERCCR7_176_235,{'$numberLong': '1538437500000'},251536117,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_176_235/WDSU_NBC_NEW_ORLEANS/ccaptions/2018/10/01/eb7952fe0a4ebb18ed8f796ab0229265.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_176_235/WDSU_NBC_NEW_ORLEANS/ccaptions/2018/10/01/eb7952fe0a4ebb18ed8f796ab0229265.cc.gz,2018-10-02 00:00:36.753
3434986,{'$oid': '5bb2b524c1d8410007956142'},KTRK_ABC_HOUSTON,{'$date': '2018-10-02T00:00:36.979Z'},900000,dflt,ENSWERCCR7_114_213,{'$numberLong': '1538437500000'},251536134,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_114_213/KTRK_ABC_HOUSTON/ccaptions/2018/10/01/c6b6b522db9fd1d6e5afcd1246ac9554.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_114_213/KTRK_ABC_HOUSTON/ccaptions/2018/10/01/c6b6b522db9fd1d6e5afcd1246ac9554.cc.gz,2018-10-02 00:00:36.979
3434987,{'$oid': '5bb2b524c786e900088f7d7a'},WTVT_FOX_TAMPA,{'$date': '2018-10-02T00:00:36.950Z'},900000,dflt,ENSWERCCR7_99_127,{'$numberLong': '1538437500000'},251538172,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_99_127/WTVT_FOX_TAMPA/ccaptions/2018/10/01/a36eaf6d56440ebe613c08097b378832.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_99_127/WTVT_FOX_TAMPA/ccaptions/2018/10/01/a36eaf6d56440ebe613c08097b378832.cc.gz,2018-10-02 00:00:36.950
3434988,{'$oid': '5bb2b524d525cb0008175c73'},WITI_FOX_MILWAUKEE,{'$date': '2018-10-02T00:00:36.043Z'},900000,dflt,ENSWERCCR7_109_206,{'$numberLong': '1538437500000'},251538097,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_109_206/WITI_FOX_MILWAUKEE/ccaptions/2018/10/01/b503cc88a2269800f013633ae4b735b5.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_109_206/WITI_FOX_MILWAUKEE/ccaptions/2018/10/01/b503cc88a2269800f013633ae4b735b5.cc.gz,2018-10-02 00:00:36.043
3434989,{'$oid': '5bb2b52501b9ab00074ed103'},WNCN_CBS_RALEIGH,{'$date': '2018-10-02T00:00:37.669Z'},900000,dflt,ENSWERCCR7_208_56,{'$numberLong': '1538437500000'},251538184,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_208_56/WNCN_CBS_RALEIGH/ccaptions/2018/10/01/ff232de5b1a1922ce3550bb46164675d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_208_56/WNCN_CBS_RALEIGH/ccaptions/2018/10/01/ff232de5b1a1922ce3550bb46164675d.cc.gz,2018-10-02 00:00:37.669
3434990,{'$oid': '5bb2b52521cb3500074914b6'},WOFL_FOX_ORLANDO,{'$date': '2018-10-02T00:00:37.666Z'},900000,dflt,ENSWERCCR7_70_75,{'$numberLong': '1538437500000'},251538170,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_70_75/WOFL_FOX_ORLANDO/ccaptions/2018/10/01/2c5c70cf64b66a80bbab4aa25e2916a2.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_70_75/WOFL_FOX_ORLANDO/ccaptions/2018/10/01/2c5c70cf64b66a80bbab4aa25e2916a2.cc.gz,2018-10-02 00:00:37.666
3434991,{'$oid': '5bb2b5252c1ba60007fc0184'},WEWS_HD_ABC,{'$date': '2018-10-02T00:00:37.130Z'},900000,dflt,ENSWERCCR7_8_3,{'$numberLong': '1538437500000'},251538057,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_3/WEWS_HD_ABC/ccaptions/2018/10/01/418917f63b6273703f23849320673501.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_3/WEWS_HD_ABC/ccaptions/2018/10/01/418917f63b6273703f23849320673501.cc.gz,2018-10-02 00:00:37.130
3434992,{'$oid': '5bb2b5253a064d00071c68df'},SYFY_HD,{'$date': '2018-10-02T00:00:37.349Z'},900000,dflt,ENSWERCCR2_ingest206,{'$numberLong': '1538437500000'},251548052,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/SYFY_HD/ccaptions/2018/10/01/9ac5d4ee0e43c2a54a61bce87577ce67.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/SYFY_HD/ccaptions/2018/10/01/9ac5d4ee0e43c2a54a61bce87577ce67.cc.gz,2018-10-02 00:00:37.349
3434993,{'$oid': '5bb2b5253a064d00071c68e0'},TBS_HD,{'$date': '2018-10-02T00:00:37.400Z'},900000,dflt,ENSWERCCR2_ingest206,{'$numberLong': '1538437500000'},251538726,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/TBS_HD/ccaptions/2018/10/01/fc67be35b0d3915a2e0467b4e1597af5.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/TBS_HD/ccaptions/2018/10/01/fc67be35b0d3915a2e0467b4e1597af5.cc.gz,2018-10-02 00:00:37.400
3434994,{'$oid': '5bb2b5254a99b80007c255d1'},KSTU_FOX_SLC,{'$date': '2018-10-02T00:00:37.441Z'},900000,dflt,ENSWERCCR7_154_93,{'$numberLong': '1538437500000'},251533977,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_154_93/KSTU_FOX_SLC/ccaptions/2018/10/01/3d0a5398a39bc72b3f22af967dd8cb3b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_154_93/KSTU_FOX_SLC/ccaptions/2018/10/01/3d0a5398a39bc72b3f22af967dd8cb3b.cc.gz,2018-10-02 00:00:37.441
3434995,{'$oid': '5bb2b5254dba4f0008d9842b'},WPGH_FOX_PITTSBURGH,{'$date': '2018-10-02T00:00:37.322Z'},900000,dflt,ENSWERCCR7_136_131,{'$numberLong': '1538437500000'},251538188,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_136_131/WPGH_FOX_PITTSBURGH/ccaptions/2018/10/01/1d0291dd4d432ce73a2999f2e66eca4f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_136_131/WPGH_FOX_PITTSBURGH/ccaptions/2018/10/01/1d0291dd4d432ce73a2999f2e66eca4f.cc.gz,2018-10-02 00:00:37.322
3434996,{'$oid': '5bb2b5256444bf0009bde991'},KCTV_CBS_KC,{'$date': '2018-10-02T00:00:37.698Z'},900000,dflt,ENSWERCCR7_78_69,{'$numberLong': '1538437500000'},251542994,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_78_69/KCTV_CBS_KC/ccaptions/2018/10/01/0d9a357ea5e06e00c2a571048bf3f0fe.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_78_69/KCTV_CBS_KC/ccaptions/2018/10/01/0d9a357ea5e06e00c2a571048bf3f0fe.cc.gz,2018-10-02 00:00:37.698
3434997,{'$oid': '5bb2b5256dd30a0009074ac3'},WFXT_FOX_BOSTON,{'$date': '2018-10-02T00:00:37.710Z'},900000,dflt,ENSWERCCR7_46_82,{'$numberLong': '1538437500000'},251539920,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_82/WFXT_FOX_BOSTON/ccaptions/2018/10/01/fd695557ede934305017d366350b2aea.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_46_82/WFXT_FOX_BOSTON/ccaptions/2018/10/01/fd695557ede934305017d366350b2aea.cc.gz,2018-10-02 00:00:37.710
3434998,{'$oid': '5bb2b52570a2170008c64e84'},WJAX_CBS_JACKSONVILLE,{'$date': '2018-10-02T00:00:37.710Z'},900000,dflt,ENSWERCCR7_10_19,{'$numberLong': '1538437500000'},251548150,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_10_19/WJAX_CBS_JACKSONVILLE/ccaptions/2018/10/01/206a0c5a7abee3d43df8e1d749939030.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_10_19/WJAX_CBS_JACKSONVILLE/ccaptions/2018/10/01/206a0c5a7abee3d43df8e1d749939030.cc.gz,2018-10-02 00:00:37.710
3434999,{'$oid': '5bb2b5257257fe000812849e'},INDEPENDENT_WGN_HD,{'$date': '2018-10-02T00:00:37.308Z'},900000,dflt,ENSWERCCR7_8_89,{'$numberLong': '1538437500000'},251538000,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_89/INDEPENDENT_WGN_HD/ccaptions/2018/10/01/9421b08f3000c9b3cb02aa74e0f6df91.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_89/INDEPENDENT_WGN_HD/ccaptions/2018/10/01/9421b08f3000c9b3cb02aa74e0f6df91.cc.gz,2018-10-02 00:00:37.308
3435000,{'$oid': '5bb2b5257257fe000812849f'},NBC_WMAQ_HD,{'$date': '2018-10-02T00:00:37.336Z'},900000,dflt,ENSWERCCR7_8_89,{'$numberLong': '1538437500000'},251537997,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_89/NBC_WMAQ_HD/ccaptions/2018/10/01/298b7b353329849367b745e0cf13f7d6.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_89/NBC_WMAQ_HD/ccaptions/2018/10/01/298b7b353329849367b745e0cf13f7d6.cc.gz,2018-10-02 00:00:37.336
3435001,{'$oid': '5bb2b5257257fe00081284a0'},FOX_WFLD_HD,{'$date': '2018-10-02T00:00:37.362Z'},900000,dflt,ENSWERCCR7_8_89,{'$numberLong': '1538437500000'},251539919,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_89/FOX_WFLD_HD/ccaptions/2018/10/01/d8d6a01c81e171c96a1dce43ba546247.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_8_89/FOX_WFLD_HD/ccaptions/2018/10/01/d8d6a01c81e171c96a1dce43ba546247.cc.gz,2018-10-02 00:00:37.362
3435002,{'$oid': '5bb2b525893e3c0007441625'},KOKH_FOX_OKLAHOMA_CITY,{'$date': '2018-10-02T00:00:37.836Z'},900000,dflt,ENSWERCCR7_115_202,{'$numberLong': '1538437500000'},251534106,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_115_202/KOKH_FOX_OKLAHOMA_CITY/ccaptions/2018/10/01/2c561c6fe4a2c2b854238a563bb2b0ad.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_115_202/KOKH_FOX_OKLAHOMA_CITY/ccaptions/2018/10/01/2c561c6fe4a2c2b854238a563bb2b0ad.cc.gz,2018-10-02 00:00:37.836
3435003,{'$oid': '5bb2b525a2c09d0007236a7d'},WSVN_FOX_MIAMI,{'$date': '2018-10-02T00:00:37.250Z'},900000,dflt,ENSWERCCR7_39_5,{'$numberLong': '1538437500000'},251538169,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WSVN_FOX_MIAMI/ccaptions/2018/10/01/2c55f4e58921f1cc77747c92e58597e8.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WSVN_FOX_MIAMI/ccaptions/2018/10/01/2c55f4e58921f1cc77747c92e58597e8.cc.gz,2018-10-02 00:00:37.250
3435004,{'$oid': '5bb2b525a2c09d0007236a7f'},WGEN_ESTRELLA_MIAMI,{'$date': '2018-10-02T00:00:37.303Z'},900000,dflt,ENSWERCCR7_39_5,{'$numberLong': '1538437500000'},251546822,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WGEN_ESTRELLA_MIAMI/ccaptions/2018/10/01/e9faf885a999be63b73fff4ff541053c.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WGEN_ESTRELLA_MIAMI/ccaptions/2018/10/01/e9faf885a999be63b73fff4ff541053c.cc.gz,2018-10-02 00:00:37.303
3435005,{'$oid': '5bb2b525af73a40007ee7712'},WATN_ABC_MEMPHIS,{'$date': '2018-10-02T00:00:37.159Z'},900000,dflt,ENSWERCCR7_101_148,{'$numberLong': '1538437500000'},251546286,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_101_148/WATN_ABC_MEMPHIS/ccaptions/2018/10/01/53b2aeb020291d37426c997a6c82583b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_101_148/WATN_ABC_MEMPHIS/ccaptions/2018/10/01/53b2aeb020291d37426c997a6c82583b.cc.gz,2018-10-02 00:00:37.159
3435006,{'$oid': '5bb2b525ea795a00075a4034'},WFMY_CBS_GREENSBORO,{'$date': '2018-10-02T00:00:37.113Z'},900000,dflt,ENSWERCCR7_6_76,{'$numberLong': '1538437500000'},251534203,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WFMY_CBS_GREENSBORO/ccaptions/2018/10/01/a7d5c1af5096cca406f3bf7e26dfd4c1.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WFMY_CBS_GREENSBORO/ccaptions/2018/10/01/a7d5c1af5096cca406f3bf7e26dfd4c1.cc.gz,2018-10-02 00:00:37.113
3435007,{'$oid': '5bb2b525ea795a00075a4035'},WCWG_CW_GREENSBORO,{'$date': '2018-10-02T00:00:37.735Z'},900000,dflt,ENSWERCCR7_6_76,{'$numberLong': '1538437500000'},251542711,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WCWG_CW_GREENSBORO/ccaptions/2018/10/01/34c7ee674c0331ec5eeaddc4f7e7a019.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_6_76/WCWG_CW_GREENSBORO/ccaptions/2018/10/01/34c7ee674c0331ec5eeaddc4f7e7a019.cc.gz,2018-10-02 00:00:37.735
3435008,{'$oid': '5bb2b5262afea70007f45437'},WPRI_CBS_PROVIDENCE,{'$date': '2018-10-02T00:00:38.440Z'},900000,dflt,ENSWERCCR7_75_59,{'$numberLong': '1538437500000'},251545931,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_75_59/WPRI_CBS_PROVIDENCE/ccaptions/2018/10/01/ae3be4d83fb4ce3dae8ad3bee5d02a9a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_75_59/WPRI_CBS_PROVIDENCE/ccaptions/2018/10/01/ae3be4d83fb4ce3dae8ad3bee5d02a9a.cc.gz,2018-10-02 00:00:38.440
3435009,{'$oid': '5bb2b5263fd0f60008e17fa0'},WDIV_NBC_DETROIT,{'$date': '2018-10-02T00:00:38.713Z'},900000,dflt,ENSWERCCR7_151_232,{'$numberLong': '1538437500000'},251539917,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WDIV_NBC_DETROIT/ccaptions/2018/10/01/242c51ba99b9b148da9c92f2d4373b74.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WDIV_NBC_DETROIT/ccaptions/2018/10/01/242c51ba99b9b148da9c92f2d4373b74.cc.gz,2018-10-02 00:00:38.713
3435010,{'$oid': '5bb2b5263fd0f60008e17fa1'},WWJ_CBS_DETROIT,{'$date': '2018-10-02T00:00:38.746Z'},900000,dflt,ENSWERCCR7_151_232,{'$numberLong': '1538437500000'},251537832,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WWJ_CBS_DETROIT/ccaptions/2018/10/01/3c3f817a12cc175ede2e10a11658f04f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WWJ_CBS_DETROIT/ccaptions/2018/10/01/3c3f817a12cc175ede2e10a11658f04f.cc.gz,2018-10-02 00:00:38.746
3435011,{'$oid': '5bb2b5263fd0f60008e17fa2'},WMYD_MY_NETWORK_DETROIT,{'$date': '2018-10-02T00:00:38.782Z'},900000,dflt,ENSWERCCR7_151_232,{'$numberLong': '1538437500000'},251535136,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WMYD_MY_NETWORK_DETROIT/ccaptions/2018/10/01/376ec72005d7c869a4a24a7cbe94d8e1.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WMYD_MY_NETWORK_DETROIT/ccaptions/2018/10/01/376ec72005d7c869a4a24a7cbe94d8e1.cc.gz,2018-10-02 00:00:38.782
3435012,{'$oid': '5bb2b5263fd0f60008e17fa3'},WKBD_CW_DETROIT,{'$date': '2018-10-02T00:00:38.823Z'},900000,dflt,ENSWERCCR7_151_232,{'$numberLong': '1538437500000'},251543492,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WKBD_CW_DETROIT/ccaptions/2018/10/01/9f4cfedc36909c3fbff747ad8ace8ac9.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_151_232/WKBD_CW_DETROIT/ccaptions/2018/10/01/9f4cfedc36909c3fbff747ad8ace8ac9.cc.gz,2018-10-02 00:00:38.823
3435013,{'$oid': '5bb2b526657bd400072f1242'},ALTITUDE_SPORTS,{'$date': '2018-10-02T00:00:38.924Z'},900000,dflt,ENSWERCCR7_103,{'$numberLong': '1538437500000'},251547595,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/ALTITUDE_SPORTS/ccaptions/2018/10/01/936860652bc6604f4fad52c829d4cb3f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/ALTITUDE_SPORTS/ccaptions/2018/10/01/936860652bc6604f4fad52c829d4cb3f.cc.gz,2018-10-02 00:00:38.924
